1.178791216711789908e-01	-9.271255247556034473e-02	3.226811119217523616e-01	-1.940230698934388223e-02	-3.060641128403465000e-02	-4.377486017158637166e-01	7.934859346357273080e-02	8.017771676773555178e-02	5.583896641540590094e-02	-5.906793343713337766e-03	1.441827983518921275e-01	2.485032531091715402e-01	2.304199432286375970e-01	4.829169500287697897e-02	-9.985961371736616632e-02	3.913911770425161363e-01	2.459404739489333691e-01	4.554388413763064969e-02	4.127654359304888665e-02	6.053713957943891444e-01	2.530210666595425484e-01	9.860417338381952113e-02	3.994133592296565949e-01	-1.324832225193051938e-01	4.823312286482474287e-02	5.742222303974209296e-02	1.154979800039447613e-01	2.571978538204811593e-01	2.632910935848029599e-01	2.692962452922641886e-02	7.340321403072294637e-02	4.749298852586966019e-02	1.288399880160887856e-01	1.360467072400772526e-01	-1.923772193150661003e-01	1.184643593664234384e-01	1.228101929117513952e-01	6.339288855521339749e-02	5.895918978700356167e-02	-2.746680019576164949e-02	5.777560947348189119e-02	-4.621776924923591545e-02	-8.760533556500807451e-02	2.169256757493323584e-01	-2.358085210017072386e-01	-6.026394525163743243e-02	6.321053344071313196e-02	1.630220046198599115e-01	2.145207666212371744e-01	-5.847210631898517447e-02	3.060430501170873785e-01	5.192785686029521841e-01	2.645643965282334364e-01	1.522728140118183582e-01	-7.811206513430668519e-02	-5.145394077865432514e-02	2.338575654970404816e-01	1.853229583842293249e-01	-2.567961028961216613e-02	-9.134977564337505573e-02	-2.017560674055394743e-01	-9.878594338821944376e-02	4.526241837726923539e-02	2.813787278424576335e-02	1.820511856638947212e-01	2.830003340401101783e-02	-4.112945510589662360e-03	1.306072467416897198e-01	2.187267130674183657e-01	4.478165997347321459e-01	-1.982424313449664688e-01	1.943267402211630579e-01	2.306113233918229699e-01	2.100142084016042854e-01	-1.987638555706782231e-02	-7.481170259385528341e-03	-8.259719383292105088e-02	-2.060000275622066446e-01	-3.591317512021837133e-01	8.735388211388311896e-02	-2.704359822152341275e-01	3.502289784765397762e-01	-2.058115137218029800e-01	1.312105605123875252e-01	-6.911303553769617553e-03	1.238762296101920402e-01	-1.127421728520349720e-01	7.657192941441455340e-03	1.273548588379373736e-01	1.870562550614796316e-01	9.533492316572386716e-02	1.872801419070769802e-01	1.371121779394002815e-01	1.193463513496066941e-01	3.268068727617080005e-01	-1.196371395386401915e-01	5.288107042127280361e-02	-1.810508699135426336e-01	5.807313597161710417e-02	7.091263006560602489e-02
3.232433920316112042e-02	-9.968267172032128920e-02	1.484513403495933692e-01	1.269317763934101929e-02	1.455590785126082559e-02	-7.759961696751674354e-02	7.693716904770112053e-02	-2.366995811141467121e-01	3.441300039817334760e-02	-1.747747673303015059e-01	-6.018639003671027304e-02	2.903261384669592049e-02	5.394283611941243228e-02	6.585444613276866810e-02	1.812529496298513898e-01	-2.163987925318573095e-03	1.340738933660464982e-01	-1.173159607890826017e-01	-1.173187361585281557e-01	-6.739289532168175889e-02	-5.592356085128554095e-03	4.736385973352541523e-02	-5.704898758693837529e-02	-7.207713418880611067e-02	-2.420380095052908007e-02	7.736971770645557911e-02	-1.334225574414077131e-01	1.550935091654235447e-03	-2.912047866543667277e-02	1.151577563835068929e-01	-6.962695519706461889e-02	1.631814752938504781e-02	2.895375461513415016e-02	3.673296901954378746e-03	1.065491822970869862e-01	-5.148662110932692576e-02	2.680457128862193117e-02	2.336854080900896066e-02	-6.128267399057343856e-02	-1.472856794666573032e-03	-5.766819201784564863e-02	1.188592445535064344e-02	-4.811448805167850562e-02	1.085458828939578346e-01	1.128876268058498361e-01	1.600724906948989765e-02	-8.583766657254614241e-02	1.164183498156575181e-01	9.889703893807270940e-03	6.046109392103565794e-02	-1.142490924137449515e-01	1.354704716620899578e-02	1.625059935706572867e-03	3.136184084919640264e-02	1.590755924523331796e-02	-2.499663856412792651e-02	6.114499587882963466e-03	-5.698648759859874929e-02	3.945234632287972221e-02	-1.053738630043166841e-01	-4.285080785656078528e-02	-4.871926045732746791e-02	2.394246087772876688e-02	-3.658351610394155323e-02	-8.933757732044182720e-02	1.983528221459915919e-01	3.113385839693884327e-02	3.831596444746179775e-02	8.090628472663585757e-02	4.120899739661482153e-02	-6.788050786203415898e-02	1.599005615039334610e-02	2.537710856583314661e-02	1.280152516797186946e-01	-7.303487366091836186e-02	-2.187297074904895888e-01	5.058450114433810096e-02	1.570869429233530956e-01	6.443123099419516275e-03	-6.216527383069402751e-02	-1.357913171840226807e-01	-4.860195708416642502e-02	-5.998227233008954218e-02	1.351056200419629982e-01	-2.229500886816252470e-01	5.104499277876296814e-02	7.130424138148482027e-03	-7.032095825020585889e-02	2.059680628957040460e-02	6.480770767397663057e-02	-2.277324513398132702e-02	1.437307818553138772e-01	1.119094153977537864e-01	3.849005492408970330e-02	9.660480145799943408e-02	-4.102232790022197761e-02	-8.021991456947709376e-02	-9.549938555865744583e-02	1.497893726079183863e-01	8.453713882396674678e-03
-1.717518223883669412e-02	-2.762860357444956172e-01	-8.217697037889766520e-02	-3.222896268215657417e-02	3.162753360998585977e-02	-6.897441538679609241e-02	5.273903376130076315e-02	1.319459290031108345e-01	1.510138868004004542e-01	1.460730440084126447e-01	3.993883254155369128e-02	-2.614344975011387295e-01	1.933342729644443869e-02	-1.265803357235878723e-01	8.355910284960896273e-02	1.653110443322097778e-02	-4.484969823757463392e-02	-1.205381678344866342e-01	-1.387276483050258469e-01	1.035570576046811048e-01	-4.644453220022239093e-02	2.542380106953373575e-02	-4.151554789702294884e-02	2.034480996552650266e-03	-3.207654797807509006e-02	-4.696705779112296530e-02	-1.505969403676651053e-01	4.656990069975608382e-02	-7.399691852674103454e-02	-1.185661293838247837e-01	2.404812630904540338e-02	1.619997757660193369e-02	-6.020199203002971761e-02	6.164092960446527353e-03	-1.116247433327549089e-02	5.798100537886854977e-02	-1.176776406799572156e-01	1.112329876433877087e-03	-7.409744861679834482e-02	-3.928611296651828011e-02	-9.357086182524010365e-02	-7.753595762137216463e-02	3.206504877447436536e-03	-2.562296734690336017e-02	-1.732991619382247966e-02	1.463663497801145075e-01	2.320303729240322244e-02	9.919676587726126982e-03	-1.688702256968289128e-01	9.577012754028153829e-02	-1.033832723637798934e-01	-1.700213680440914883e-03	-6.510544675846600959e-02	5.843247128443362914e-02	-7.219135720627392616e-02	5.868004986283436447e-02	7.243024727902917792e-02	9.166501530788950802e-02	-1.150757445267990842e-01	9.475280979192157726e-02	-2.164880443670734733e-01	3.941950638194144374e-02	1.208503093605526185e-01	3.234523732364794069e-02	1.775049055886170762e-02	3.582660857293192697e-02	1.276528886949154229e-01	3.193469095826757115e-02	9.722223971669691212e-03	-5.761555348786481789e-02	1.270438464468774398e-01	-9.716029736440381925e-02	7.350812304196044367e-02	1.232802301534759171e-01	-8.438475612609194765e-02	8.524176089949554724e-02	1.551651349627127807e-01	-9.713426977206085500e-02	4.372246697128951559e-03	3.536061144059780229e-03	6.762222666224963763e-02	-7.513126956923872612e-02	-1.701968624729797985e-01	-7.058369807050601796e-02	-4.410650889374444911e-02	-9.667124318603764754e-02	1.440143350683063261e-01	-2.921882610220441490e-02	8.310617342985167355e-02	-8.446079046043250549e-02	-1.070315382508315594e-01	-1.306081897508978018e-01	-1.051203018813091222e-01	1.313660343831674938e-02	2.034411686646890594e-01	1.154548381549023658e-02	-1.210709054700786907e-01	-1.648525230311582383e-03	1.237942901893296366e-01	3.261361962220764993e-02
-2.174714370712736988e-01	1.661336962731189137e-01	-1.431182906625766025e-03	2.556733943590680166e-02	-5.483734696062256969e-02	-1.236482591691299426e-01	-9.644200980962153169e-02	2.105773625048940056e-01	2.006577087284230343e-01	-6.861934311627436445e-02	6.636554186603572936e-02	-3.949580271739076831e-02	9.216837262144618459e-02	2.303565147252662274e-02	-1.199836771620289566e-01	1.270393196081486854e-02	-4.587443776839239540e-02	4.839915841986809630e-02	-3.501923027774637293e-02	-6.163171135600584855e-02	1.161336006202694365e-01	-1.045535577928289342e-04	-3.505300707318709935e-02	2.947456192248298912e-02	-5.236797131636440616e-02	-7.341509574896107337e-02	1.269502165495806356e-01	2.835796463913992649e-01	-4.176047352048375266e-02	5.791122185412830858e-02	-1.728628711676170326e-01	1.039346730360178432e-02	-5.193369150506754045e-02	-5.692969007529041087e-02	-1.860973832176223419e-01	2.874062929673268027e-02	5.677776106459948846e-02	-1.544440651046242730e-01	3.835933011187464547e-02	-1.697137490334814716e-02	-4.153346261261037925e-02	-6.275450614246866343e-02	1.372857834949547939e-01	-1.610619960189622057e-01	-1.080106378605665413e-01	1.514535446815252345e-02	1.193400613835570445e-01	-1.222505024141212412e-02	-1.022172715016805497e-02	4.670667134327766840e-02	-6.743594020030137248e-02	-4.806310461626187198e-03	3.085048876576870769e-02	8.481628616236415452e-02	8.186655227658000411e-02	8.367576649701614910e-02	-1.275369383884701058e-01	-1.128816183508994098e-01	-4.296463078872776731e-03	-3.630702067183539522e-02	-5.719060492260859968e-02	-6.143188863132940242e-02	1.410562767495730230e-01	-1.707249648697052313e-01	5.051605294659575890e-02	-1.454092390983433847e-01	-1.154742860681974848e-01	1.273338880055203681e-01	-3.651803656103964207e-02	8.464219982329206082e-02	-1.752357568143055322e-01	6.494908657950462794e-02	1.074256834042620068e-01	1.671215136266256951e-01	4.085851325685140728e-02	8.275194494673092371e-02	8.167062321635469579e-02	4.015405423274418656e-02	-1.471492205414031418e-01	2.093047905744330889e-02	3.682108577291726809e-04	2.214282522578085114e-03	-1.116482413584253819e-01	6.654661714022569452e-02	-4.238695742111039250e-02	-1.395493513958450671e-01	-3.638956558545985293e-02	-5.374266090898860426e-02	1.497526816782128629e-02	3.237152918663517565e-02	1.112623267558479345e-01	3.582879176313198688e-02	-1.114300237649571562e-02	1.658599344306101731e-01	1.990819078248764334e-02	-1.331915957540834028e-01	2.036661609434670672e-01	6.777894911124175692e-02	-3.974745338477725376e-02	-5.351508500020194653e-02
6.914511512926958814e-02	-1.454365886711074529e-02	1.134578810801569471e-01	-6.961424458084003453e-02	-1.325592320153778647e-01	-2.003728587693807267e-02	-8.635718692592372903e-02	1.234628783148262327e-02	8.313852286625034518e-03	-1.239075887213774430e-01	-2.804716618547827174e-03	-1.732853848400688901e-01	5.206584918663339362e-02	6.918651135940274977e-02	-1.501571222715834542e-01	6.678913853913495680e-02	-1.704663621193404713e-02	4.896650216241147519e-02	-1.801342982039075280e-02	-1.758028090738415414e-02	-1.351707108362864007e-01	-9.379803599375000078e-03	-1.812264490981937703e-01	-1.135788861776785147e-01	-4.914021288090106299e-02	-4.176651574854235716e-02	-1.422585838710964390e-01	5.842385910626406165e-02	-1.497555135602516851e-01	-7.795534048222971246e-02	1.982658633766420930e-01	2.177513083081560139e-03	5.024782636657686846e-02	1.049255180889394762e-01	-2.884465872514100152e-02	5.045498452286205707e-03	-1.403985547060268846e-01	9.950762390646727962e-02	5.257311630646954725e-02	-2.273122270195033698e-02	-2.054630848982031896e-02	1.584488895784944007e-01	-3.440237781322969673e-02	-2.862564005744109782e-02	8.265681358313471672e-02	1.586685016551436095e-02	4.089935619550048689e-03	-9.265545362241940641e-02	2.412441480998153004e-02	1.341196487006692528e-01	-1.571429806535243889e-01	-7.703343297480579055e-02	1.122945320226494473e-02	1.475148717397122000e-01	-3.397776930072463619e-01	-1.571969265369201618e-01	-1.090589627764202707e-01	6.087991446820296970e-02	1.124592717924731561e-01	-2.693278492218059358e-02	1.035175037878121179e-01	1.082511745804627251e-01	7.170386723778364446e-02	9.740547179936441535e-02	6.070137202073448007e-02	3.163229626595000926e-02	-4.326332038201818886e-02	1.827761769833147892e-02	2.571443587735387087e-02	1.931783855294264690e-02	7.537713747574266432e-02	-1.811631193049715038e-01	-2.826343613007509595e-02	1.129467921920126044e-01	8.523581627469981048e-02	-1.729986475591289430e-01	-1.969358919286756313e-02	-5.097661112370000663e-02	-4.670561946877907489e-02	-1.342808747195433638e-01	-3.347885444957413720e-02	5.303356027103485471e-02	1.015920936241441475e-01	-3.149878707748534484e-02	-1.300070459360654906e-01	1.488152450019879225e-01	1.208572046608591688e-01	1.903181559686801042e-02	9.833861936761892353e-02	4.812343511586371532e-03	-8.556914466575686606e-02	2.143597497739844482e-01	-3.317777160159108424e-02	-1.877739985258394528e-01	-1.200848647460828061e-01	1.086325668184988519e-01	-8.130844169000803201e-02	-5.571183851464741460e-02	6.107850824840591053e-02	1.079120194264392586e-03
-8.142808775881160699e-02	7.786738064796430714e-02	-1.246215720363420300e-02	-7.282096310264213335e-02	1.708188702390668265e-02	4.069760153130544400e-02	-1.800800276665611571e-02	-3.271491990321755139e-02	1.314262174065338185e-01	4.065724904055507960e-02	6.416346086711392262e-03	9.199623568039934363e-02	-1.573096019493305242e-01	2.262841665020672022e-01	-2.075482365687073526e-03	2.211137914752641515e-02	-3.903136762678131779e-03	-5.784583202791477446e-03	-1.325841918620490612e-01	4.529423856108872465e-02	-1.022897471983568590e-01	-4.409289177645692170e-02	-1.588913267390718587e-01	6.463584157837735933e-02	-4.908436197836019838e-02	-1.073701187511547639e-01	-3.255095123346136987e-02	-1.349884337413213564e-01	-2.509785854004633610e-01	-1.337600215664152548e-01	3.718907635375555409e-02	-3.533053418168912579e-02	-9.081045580255985017e-03	3.835453543468675397e-02	3.143092659407688283e-02	4.417457965884017540e-02	1.264702276545693650e-02	-3.734371876903724158e-02	9.593322191261276395e-04	-6.308855080222940115e-02	3.568736996175295856e-02	-1.533304882134477014e-02	6.604557361611000654e-02	-1.166626936178822571e-01	4.598873003040072210e-02	-4.530269425320314347e-02	-7.871934161763964599e-02	3.384666616182230303e-02	9.901385610903823409e-02	7.620770426278576648e-02	3.852055139208003694e-03	9.037168717328386558e-02	6.069221775344661035e-02	-7.335445961340839038e-02	1.211901094825746927e-01	-1.396463434049046159e-01	-4.333988981164412641e-02	4.488006900067399024e-02	1.954892054464790474e-01	-5.338884426361997781e-02	-1.341176919691665914e-01	3.422579169243869512e-02	5.266800317797448727e-02	4.197755070159335522e-02	4.051576130425269678e-02	-1.780133440589482530e-01	-8.014050072237099975e-02	2.638332294809989792e-02	-6.518731911201719464e-02	-1.157629859893215818e-01	-3.599529070093704136e-04	-1.743930496473318770e-01	4.036360747681264072e-02	1.183723090101935493e-01	2.922282592648596522e-02	4.971017312548983713e-02	-1.814171429657654086e-02	1.207902969761477478e-02	4.331850091588693163e-02	-1.778168562194474070e-02	-1.431923129854035248e-01	7.591925774087830703e-02	1.368483440112817362e-01	-1.483604419886887793e-01	7.269623193570273756e-02	5.785655889214054437e-02	1.083248207670163415e-01	-4.659979293288747659e-02	6.404482627643853961e-03	-1.043382816980371469e-01	4.426779754535552225e-02	-1.073037023286496638e-02	6.188957487212396608e-02	8.553517001093303984e-02	9.432178701244299523e-02	1.864283418206024445e-01	-8.981751343532078102e-02	4.941811591276400878e-02	3.191471098998069356e-01	-2.798582661327603596e-02
-8.181910266063008308e-02	1.401742376594892758e-01	-1.105582253986780589e-01	2.982998150134848550e-02	-5.757082011668419180e-02	-1.312750350555125407e-02	-2.076475193085338192e-02	4.705396004743408328e-02	1.967490113979918354e-01	2.073351804569265044e-02	1.461879479585094684e-02	-3.489660008306490202e-02	-3.443972847653413438e-02	-3.942670645036656929e-02	8.533975418960666748e-02	-4.260348079981871733e-02	-1.039691417557715991e-01	1.876206799453551122e-01	-1.641648680395227933e-01	-1.686533242385015174e-01	-3.079453907203385382e-02	7.927096084926477104e-02	-1.510155928114418900e-01	9.142579001503871317e-02	-6.784327475938893570e-02	-2.620958869698293038e-03	2.746239329038447502e-02	-1.290592901353515565e-01	3.860241331536332782e-02	7.908537071637561366e-02	-1.843795197681221132e-01	-9.211290207429782828e-02	7.975220531926320577e-02	-1.868099048091960979e-01	1.838392771434533557e-01	-3.511983414894950806e-02	-6.977572162034558108e-03	9.698198918272072852e-03	-1.374010567864688837e-01	4.007478391195167661e-02	1.107555227327484404e-01	-1.473086986476823679e-01	-9.124364058538356193e-02	3.475825213370640349e-02	-8.204710402363135646e-02	-1.453248276735616129e-01	1.716954381037249233e-01	-1.088217957281856774e-01	-1.481652307684372394e-01	8.168111841002685669e-02	-6.430755004060487168e-02	-8.024464603466092971e-02	-1.266350369133267539e-01	2.159954371760108294e-01	-4.505826948930996556e-02	-4.352067739129857060e-02	-5.925989793015402907e-03	6.063153833308890933e-02	-7.771057485200869031e-02	1.446722414849990479e-01	-7.413299799849519534e-02	-2.469829306569446686e-02	-9.288051282649409379e-02	2.269278901441408314e-01	3.455175130327123312e-02	-6.706996919138599744e-02	-1.604325960069331036e-01	-7.792848541826652431e-02	-2.334777552980564150e-02	3.751609314618481374e-03	1.463244083514092797e-01	8.414445956859550879e-02	5.986871625046016193e-02	-5.558705280705643348e-02	-2.133922295605753527e-01	-3.323847714990584290e-01	-1.613605783897327228e-01	3.127739416303005476e-02	1.949060265133354397e-01	3.754021551726761247e-02	-1.103786207148235859e-01	2.329001747773929987e-01	1.511318987984648296e-02	-6.412637930431072664e-02	-3.059522685583592611e-02	9.151691891459097505e-02	1.119889779485918647e-02	2.444848774138261641e-02	2.086183378304087149e-02	9.407555553222467226e-02	-5.263724041552331895e-02	-2.855311788637654880e-03	-9.447907789455457783e-02	1.976787136302316991e-02	1.045029446392103760e-02	1.576963722105638732e-01	4.109408380293584628e-02	-3.749722962900674944e-02	-9.753016484318938195e-02	9.805102737611273711e-03
6.285045449653874419e-03	-1.325368061333987747e-02	9.476094777432372829e-02	-1.252633567344472176e-01	-2.843003214033621232e-02	1.948850890737459374e-01	1.066902361641436509e-01	-5.463822333002026771e-02	-3.622182462699666261e-02	9.034434933901136500e-02	-2.667430594661778301e-02	1.083502081759280394e-01	-1.659844084463507896e-01	-3.092600520747936302e-02	7.296629693372837233e-02	1.388339391917387811e-01	1.962678637945103055e-01	-1.320766236609655364e-01	1.323648908558766879e-01	7.419102214395507933e-02	-2.985553926938295816e-03	6.264168336387024305e-02	-1.775739201500791953e-01	6.317653549142081271e-02	-1.357919356025619195e-01	6.726677786749954424e-02	3.125570407488850733e-02	5.956680280202437255e-02	1.216552821703316412e-02	-6.328849646304741949e-02	7.167003845328331901e-02	3.745173784734403405e-02	-3.665143938907331270e-03	7.200153988341553846e-02	-8.655529316259449879e-02	5.708229842222054679e-02	1.989491265081003157e-02	1.607495637175959391e-01	-1.380723399436860899e-01	-2.361840309500884971e-01	1.054108208056021012e-01	8.539923852501796198e-02	-1.694427635671418575e-01	-1.966720365149803584e-01	8.778953533360550621e-02	-8.133439739738983210e-02	-5.154512339553138367e-02	1.334375751114589281e-01	1.019845592794415695e-01	-8.297983489268184742e-02	2.409419243660588239e-01	4.876927227266467102e-02	-7.985510784394990458e-02	-9.328645697224148547e-02	8.191667729302820611e-02	1.237290953807807792e-01	1.433181817447834738e-01	3.110879918462213650e-02	2.307643914650340522e-01	9.965796249154415531e-02	2.216863036282759256e-02	-3.614593737793148076e-02	-1.195004037286573895e-01	4.314821052427001563e-02	-1.113481774421486159e-01	-8.373335364580264395e-02	-1.296096211276571986e-02	6.802999226029951552e-02	-8.767201872999669243e-02	-1.792624027073320414e-01	1.774212308295085305e-02	2.642045490207672528e-02	-6.911740843286544311e-02	-1.461858926633701483e-01	5.021863430186924819e-03	2.885545471171486326e-02	-4.979038925396350734e-02	-1.627650464088828061e-02	4.339239640723133173e-02	-1.373596764270346160e-01	1.986628037049218143e-01	2.633973903310223297e-01	5.574514946890211931e-02	-1.524537381300477765e-02	-9.902601557567686230e-02	3.492305095614256505e-02	-1.880531752544867263e-01	4.704988859629645470e-02	-7.775659563272871444e-02	-1.810595047613683395e-01	-9.728320348370615711e-02	-8.608409723359905855e-03	1.132556348514352773e-01	8.002303791126155752e-02	8.186106301596107748e-02	9.600786462066518423e-02	3.185979157144197549e-02	1.157091394001066448e-01	9.574268033481403428e-02	-1.117245520071260823e-01
-1.200888510552975269e-01	-3.071360672235792788e-02	7.757965042417314105e-02	2.734376595972735219e-02	1.362796011804580376e-01	1.921023433644259426e-01	3.535571118459759216e-02	-5.041651133215690334e-02	3.655547427313856484e-02	-1.514524978751479248e-02	2.671613169962113246e-02	-1.310389833957065764e-01	1.427856715144189270e-01	9.828176693110221573e-02	-1.345429305238159644e-02	9.413721955394567520e-02	-1.875574010830050042e-02	-5.495118871682575651e-02	2.231438148177946820e-02	1.078677240821650403e-02	2.030555881677452434e-02	3.431610207007924126e-03	-2.283688016978837332e-01	-8.685219170772527641e-02	-1.666534524036134002e-01	-1.224256861843564387e-01	-1.304216093129045295e-01	5.522089724330113414e-02	2.524864486279917997e-02	4.164262062401311026e-02	6.558746520798876961e-03	-1.849141321191229495e-02	-1.714662404698801823e-01	-8.876215450559110653e-02	-4.206744195803659159e-02	-1.445938328953386316e-02	9.096296722875506224e-02	-5.942213101351932064e-02	4.135515628134495136e-02	5.457825871636910742e-02	-2.086169678284964871e-02	1.582042258586687997e-02	5.255373429574641819e-02	-3.981381021911521018e-02	-1.369122252411425766e-01	7.719255290765283939e-02	-1.452696775833985099e-01	4.936063951618625822e-02	-1.162894054709038422e-02	1.065075850170671412e-01	1.991164923025580125e-01	-9.415116282079681945e-03	-3.749043799726443221e-02	-1.082307009143338300e-01	9.629031268345616956e-02	-1.068451354294191885e-01	-4.098726595669109629e-02	-2.140785106087703393e-01	1.467948461403025262e-01	5.577037690196226527e-02	-6.041775078887690748e-03	-2.019601502659275627e-01	-1.108844550808423153e-02	-1.354810416539643791e-01	6.088637594338082437e-02	9.727755088643182113e-02	1.181386492038214997e-01	1.480306419049179645e-01	-3.661001355153024189e-02	-2.049944627942806505e-02	-1.152305550771554332e-01	6.922937083224051102e-02	4.174085455545784376e-03	-1.018867706068244811e-01	9.263281817439688801e-03	4.666459263648859226e-03	-9.558151056635574849e-02	9.975482632165492969e-02	5.087379036274514155e-02	-8.950216722275959602e-02	-7.145734911100504183e-02	4.172330106060481020e-02	1.463882042903524860e-01	-7.938268990252315971e-02	-2.796419381076285446e-02	5.078249189111409823e-02	-4.153844296838193895e-02	1.482858723921800419e-03	1.942119333916278445e-02	-9.063776531363756939e-02	-1.168813710223968599e-01	-6.347453798971837424e-02	-8.781950414764044810e-02	6.139713986432202703e-02	-4.599792225854356514e-02	1.679073409071825743e-02	-2.173186057568925189e-02	-6.853324819162254222e-02	1.656026437483658076e-01	-3.608061096096033121e-02
1.039213842932267678e-01	2.006284939982920790e-01	-9.063525594776224159e-02	-2.607079393075420470e-02	-2.595430194121738782e-02	-5.189997786348837794e-02	1.288833215395975840e-01	-9.456344287709142482e-02	-6.787151027540867798e-02	1.349036515742314812e-01	2.852544588152959235e-02	-2.150273362047658982e-02	-7.126431052718182162e-03	-4.918585663966922733e-02	2.920113809481073019e-02	4.010163401522614385e-02	5.806722770899649250e-02	1.066643724412179445e-01	7.533075439666349349e-02	-1.365789605301581666e-01	-1.050018250720398004e-03	9.788566242136009440e-03	-1.500552898013972521e-02	-5.123710230003201277e-02	-5.609802443857481169e-02	4.930060718877744830e-02	-6.387238341370822525e-02	1.104622362546387737e-01	-3.874837871700940171e-05	-6.365051718145622872e-02	1.027472230841338643e-03	-1.581960093660053079e-01	-1.019604249772932125e-01	-1.221841211360971402e-01	5.878749994730653183e-02	-3.481927258132450770e-02	1.403941926291555342e-01	9.431948276139552612e-02	1.430240851149854574e-02	-1.437191543001390959e-01	-4.583221511835164352e-02	1.653388271550529365e-01	5.186544117060205156e-02	5.485304941252731187e-02	-1.038645421538781088e-01	1.302481044916438124e-01	8.689525947542062201e-03	-1.588369572691608611e-01	4.632216045352323397e-02	-1.267845280243190542e-02	-1.025067845984444989e-02	-6.298324436762441081e-02	1.309923371769227962e-01	-5.915029834440761053e-02	-1.337444597505828107e-02	-1.641979670593221585e-02	-1.557947278213449027e-01	1.403411050945770622e-01	2.120743705054463912e-01	5.259320138744185032e-03	1.049274135759559468e-01	5.449091949096410842e-02	-2.819527848064749542e-01	2.150472486087530791e-02	-2.833614845737358889e-02	-1.156098676178947265e-01	6.253355813511078318e-03	-6.230492485606382858e-02	1.650307692086005473e-01	-1.281606117285569446e-01	-5.901458293023068014e-02	1.837528671292861238e-01	-2.024474627357150947e-01	-5.791163152668054453e-02	-5.368173528789857776e-03	-4.548867762975005585e-02	9.277708275616060318e-02	1.140881354107789458e-01	-1.475855781727951621e-01	2.702334371534063917e-02	3.882010084075438600e-02	7.500428777709834682e-02	9.963743679161290306e-03	4.847343229691383759e-02	1.071218015327501105e-01	-8.965080039506100051e-02	7.649938465026144552e-02	-5.108801763915557514e-02	1.330699284042197866e-02	-1.865936029620447190e-01	8.223889768441791648e-02	2.196821780208820657e-02	-9.636676914091282797e-02	-8.820060869718639174e-02	-9.058653744806459407e-02	2.342834143220085541e-01	-7.260705904499090146e-02	-1.936667872744265648e-02	-4.444504225627860655e-02	-1.786734993536397836e-02
